 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
0.9044548363278366,1.6667403365895442e-08,0.0006211180124223603,0.0,0.00032759597676724746,0.0,0.00433687744823727,0.06382978723404255,0.008189899419181187,0.009655148219441021,0.0,0.0,0.0,0.0,0.01993517017828201,0.22222221110586537,8.038585338240922e-08,0.0,1.724137945897741e-08,2.579064444372804e-06,2.5e-08,3.218884120171674e-08,0.0,2.5862068965517245e-08,3.218884120171674e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005079236082893133,0.0,0.22222221666959946,0.0,0.06382978723404255,0.00433687744823727,0.01776935446528518,0.010909623660799964,0.00011901988841474126,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026361130250454664,0.008189899419181187,0.0,0.0005079236082893133,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.00032759597676724746,0.0,0.0,0.0149688720703125,0.0,0.0009871668311944718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9044712445647716,0.0,0.0006211180124223603,0.0,0.00032759597676724746,0.0,0.00433687744823727,0.06382978723404255,0.008189899419181187,0.009655148219441021,0.0,0.0,0.0,0.0,0.059967585089141004,0.6666666618977519,1.6077170676481844e-08,0.0,0.0,1.289532222186402e-06,8.333333333333334e-09,1.0729613733905579e-08,0.0,8.620689655172414e-09,1.0729613733905579e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005079236082893133,0.0,0.6666666642822093,0.0,0.06382978723404255,0.00433687744823727,0.01776935446528518,0.010909623660799964,0.00011901988841474126,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026361130250454664,0.008189899419181187,0.0,0.0005079236082893133,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.00032759597676724746,0.0,0.0,0.0149688720703125,0.0,0.0009871668311944718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9044876528017066,2.500110504884316e-08,0.0006211180124223603,0.0,0.00032759597676724746,0.0,0.00433687744823727,0.06382978723404255,0.008189899419181187,0.009655148219441021,0.0,0.0,0.0,0.0,0.014991896272285251,0.16666665474437958,1.1254019473537291e-07,0.0,2.5862069188466114e-08,3.223830555466005e-06,3.3333333333333334e-08,4.2918454935622317e-08,0.0,3.448275862068966e-08,4.2918454935622317e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005079236082893133,0.0,0.16666666070552327,0.0,0.06382978723404255,0.00433687744823727,0.01776935446528518,0.010909623660799964,0.00011901988841474126,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026361130250454664,0.008189899419181187,0.0,0.0005079236082893133,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.00032759597676724746,0.0,0.0,0.0149688720703125,0.0,0.0009871668311944718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9062761506276151,1.6667403365895442e-08,0.0012422360248447203,0.0,0.0003807196486754498,0.0,0.00433687744823727,0.06382978723404255,0.006345327476448506,0.007883395509515691,0.0,0.0,0.0,0.0,0.02317666126418152,0.33333332379550373,3.215434135296369e-08,1.3167724040968344e-08,8.620689729488705e-09,1.289532222186402e-06,2.5e-08,1.609442060085837e-08,1.036813461876833e-08,1.724137931034483e-08,1.0729613733905579e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010158472165786264,0.0,0.3333333285644186,0.0,0.06382978723404255,0.00433687744823727,0.009603290830929373,0.009448011235810785,8.926491632533834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012663680215771246,0.006345327476448506,0.0,0.0010158472165786264,0.0,0.0,0.0,0.0,0.0,0.0,0.0012422360248447203,0.0003807196486754498,0.0,0.0,0.0144500732421875,0.0,0.0019743336623889436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5937320534908525,4.416861891962291e-07,0.0,0.0005167958656330749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345664883215274,1.7202572623835573e-06,0.0,4.5689655566290134e-07,3.546213611012605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003047541649735879,0.0008266170696424882,0.006172832397451233,0.05555555556555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0003047541649735879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005167958656330749,0.0,0.01434326171875,0.019378662109375,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8778899007301667,0.0,0.0006211180124223603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666618977519,1.6077170676481844e-08,0.0,0.0,1.289532222186402e-06,8.333333333333334e-09,1.0729613733905579e-08,0.0,8.620689655172414e-09,1.0729613733905579e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011174319382364893,0.0,0.6666666642822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011174319382364893,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.0,0.0,0.0,0.0019989013671875,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8778899007301667,1.275056357491001e-06,0.0,0.0005167958656330749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004328990085189421,4.935691397679926e-06,0.0,1.3189655286117718e-06,9.993874721944615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003047541649735879,0.0008266170696424882,0.0021644950267781047,0.019480519483948053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0003047541649735879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005167958656330749,0.0,0.0019989013671875,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8779227172040366,0.0,0.0006211180124223603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666618977519,1.6077170676481844e-08,0.0,0.0,1.289532222186402e-06,8.333333333333334e-09,1.0729613733905579e-08,0.0,8.620689655172414e-09,1.0729613733905579e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011174319382364893,0.0,0.6666666642822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011174319382364893,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.0,0.0,0.0,0.0019989013671875,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8779227172040366,9.75043096904883e-07,0.0,0.0005167958656330749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005649703287417861,3.7781351089732334e-06,0.0,1.0086206983501785e-06,7.672716722009092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003047541649735879,0.0008266170696424882,0.0028248516238352146,0.025423728815542373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0003047541649735879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005167958656330749,0.0,0.0019989013671875,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8779391254409715,1.983421000541557e-06,0.0,0.0005167958656330749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027893860121626997,7.66881041268184e-06,0.0,2.051724155618312e-06,0.00015474386666236825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003047541649735879,0.0008266170696424882,0.001394692995938091,0.01255230125525523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0003047541649735879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005167958656330749,0.0,0.0019989013671875,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8779555336779065,0.0,0.0012422360248447203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,1.3167724040968344e-08,0.0,6.44766111093201e-07,8.333333333333334e-09,5.3648068669527896e-09,1.036813461876833e-08,8.620689655172414e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019301097114993904,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019301097114993904,0.0,0.0,0.0,0.0,0.0,0.0,0.0012422360248447203,0.0,0.0,0.0,0.0019989013671875,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8779391254409715,0.0,0.0006211180124223603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666618977519,1.6077170676481844e-08,0.0,0.0,1.289532222186402e-06,8.333333333333334e-09,1.0729613733905579e-08,0.0,8.620689655172414e-09,1.0729613733905579e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011174319382364893,0.0,0.6666666642822093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011174319382364893,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.0,0.0,0.0,0.0019989013671875,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9026827467388631,2.500110504884316e-08,0.0006211180124223603,0.0,0.0021957784388723614,0.0,0.030358142137660887,0.32978723404255317,0.05489446097180904,0.07183430275089343,0.0,0.0,0.0,0.0,0.10048622366288493,0.16666665474437958,1.1254019473537291e-07,0.0,2.5862069188466114e-08,3.223830555466005e-06,3.3333333333333334e-08,4.2918454935622317e-08,0.0,3.448275862068966e-08,4.2918454935622317e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005079236082893133,0.0,0.16666666070552327,0.0,0.32978723404255317,0.030358142137660887,0.12151102684033084,0.08116760005811993,0.006588179296408331,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18026361127149146,0.05489446097180904,0.0,0.0005079236082893133,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.0021957784388723614,0.0,0.0,0.003631591796875,0.0,0.0009871668311944718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.906620723603249,3.333480673179088e-08,0.0012422360248447203,0.0,0.0022489021107805636,0.0,0.030358142137660887,0.06382978723404255,0.037481701847818384,0.06296538614084832,0.0,0.0,0.0,0.0,0.08233387358184766,0.1999999885546044,6.430868270592738e-08,3.9503172141527005e-08,2.5862069188466114e-08,1.289532222186402e-06,4.166666666666667e-08,2.6824034334763948e-08,3.110440387096774e-08,3.448275862068966e-08,1.0729613733905579e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0010158472165786264,0.0,0.19999999427730233,0.0,0.06382978723404255,0.030358142137660887,0.09230918329321908,0.08696523549694071,0.007562952182681025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12172639556827596,0.037481701847818384,0.0,0.0010158472165786264,0.0,0.0,0.0,0.0,0.0,0.0,0.0012422360248447203,0.0022489021107805636,0.0,0.0,0.00189208984375,0.0,0.0019743336623889436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9066535400771188,2.500110504884316e-08,0.0006211180124223603,0.0,0.00010624734381640459,0.0,0.0008393956351426973,0.06382978723404255,0.0026561835954101148,0.0,0.0,0.0,0.0,0.0,0.00486223662884927,0.16666665474437958,1.1254019473537291e-07,0.0,2.5862069188466114e-08,3.223830555466005e-06,3.3333333333333334e-08,4.2918454935622317e-08,0.0,3.448275862068966e-08,4.2918454935622317e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005079236082893133,0.0,0.16666666070552327,0.0,0.06382978723404255,0.0008393956351426973,0.004703652651883774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006977946242767411,0.0026561835954101148,0.0,0.0005079236082893133,0.0,0.0,0.0,0.0,0.0,0.0,0.0006211180124223603,0.00010624734381640459,0.0,0.0,0.5355224609375,0.0,0.0009871668311944718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1448683238985971,2.500110504884316e-08,0.0012422360248447203,0.0,0.0003807196486754498,0.0,0.00433687744823727,0.06382978723404255,0.006345327476448506,0.007883395509515691,0.0,0.0,0.0,0.0,0.017504051863857374,0.24999998926994163,4.8231512029445533e-08,2.6335448081936688e-08,1.724137945897741e-08,1.289532222186402e-06,3.3333333333333334e-08,2.1459227467811158e-08,2.073626923753666e-08,2.5862068965517245e-08,1.0729613733905579e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010158472165786264,0.0,0.2499999946349709,0.0,0.06382978723404255,0.00433687744823727,0.009603290830929373,0.009448011235810785,8.926491632533834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012663680215771246,0.006345327476448506,0.0,0.0010158472165786264,0.0,0.0,0.0,0.0,0.0,0.0,0.0012422360248447203,0.0003807196486754498,0.0,0.0,0.001007080078125,0.0,0.0019743336623889436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
