Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
0.007197735543873838,0.3529411764705882,0.0019519093477121747,0.0015748031496062992,0.0008658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.686878041739546e-06,0.0006560966414121708,0.0035573405447154476,0.001929630268316221,6.38655462184874e-07,0.0019519000000000001,0.0009841512605042017,0.005152909087378641,0.0019302773109243696,3.8025210084033614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267379679144385,0.0016036655211912943,4.263763233796873e-06,2.1346721995000003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015748031496062992,0.0,0.0008658008658008658,0.0,0.12577525330058337,0.1250152587890625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0071653861706429435,0.3529411764705882,0.5071717691309421,0.011023622047244094,0.011255411255411255,0.007515614336682245,0.0030611791373141625,0.3154481132075472,0.0,0.1442561790766361,0.22611624431803803,1.0,0.0,0.1859831760393036,0.727591329160287,7.709710896629214e-07,1.4777608682476642e-07,0.018941814113200898,0.11437082834688346,0.08403360574818157,8.403361344537815e-09,0.5075000000000001,0.03653064946218487,0.16615005145631068,0.08487394957983194,1.796638655462185e-05,0.5066666666666667,0.0791542265625,0.12644846507246377,0.1578125,1.5625e-08,0.0,0.0,0.0,0.0,0.012268008807801194,0.015120274914089347,7.657449409404346e-08,1.068023885e-07,0.0,0.8608490566037735,0.12937728618761535,0.5390019950393787,0.2905231508639198,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13370786480288463,0.1442561790766361,0.1859831760393036,0.0,0.0,0.0,0.0,0.0,0.0,0.011023622047244094,0.007515614336682245,0.011255411255411255,0.0030611791373141625,0.12577525330058337,0.4743804931640625,0.007978723404255319,1.0,0.0016295577809762203,0.0028134528241965974,0.005431827284105131,0.000868685857321652,0.08403361344537814,0.00046526165413105414,0.08403361344537814,0.08376797478991596
0.8036716538617065,0.3529411764705882,0.0005741552008891948,0.0007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.670418030639109e-06,0.0005789789940293234,0.0,0.0005789747947813009,0.0005789831932773109,0.0005741583333333333,0.0005789831932773109,0.0,0.0005789831932773109,0.0005789831932773109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015728216420257941,0.0,9.670418030639109e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007874015748031496,0.0,0.0,0.0,0.47726435369972364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9937627018338075,0.05590551181102362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9567592175877115e-07,0.014114144866025819,0.0685216314905149,0.16890755604123997,0.0014353025210084034,0.9916666666666667,0.01411414900840336,0.08182680265372169,0.16890756302521007,0.0014353025210084034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9567592175877115e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05590551181102362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807259073842302,0.39508506616257094,0.7647058823529412,0.39549436795994997,0.11176470588235293,0.2769393378347578,0.16890756302521007,0.05362508403361344
0.0071653861706429435,0.3529411764705882,0.9682233371563957,0.015748031496062992,0.015584415584415584,0.006470339239281611,0.004228797676985414,0.2293632075471698,0.0,0.08870925955541738,0.14762235332768944,1.0,0.0,0.18555500342804968,0.6979573687148728,5.140934889887641e-07,1.0630860859332855e-07,0.025693438855854782,0.12417951124661246,0.08403360574818157,0.0,0.9666666666666667,0.048817541596638654,0.15951735300970873,0.08403361344537814,2.352941176470588e-07,0.925,0.101647078125,0.11885154053140097,0.15625,0.0,0.0,0.0,0.0,0.0,0.016986473733878578,0.0288659793814433,5.4667163305107824e-08,7.7462168e-08,0.0,0.8608490566037735,0.11940445371065334,0.5163851635641113,0.2666536371272412,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12220102824918729,0.08870925955541738,0.18555500342804968,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.006470339239281611,0.015584415584415584,0.004228797676985414,0.12577525330058337,0.0149688720703125,0.013297872340425532,1.0,0.0005852336254067584,0.0016829243302457467,0.004123329161451815,0.0002609136420525657,0.08096960714285714,0.03645202014245014,0.08403361344537814,0.04683081512605042
0.0071653861706429435,0.3529411764705882,0.5050262330292942,0.009448818897637795,0.012121212121212121,0.0029198593629868952,0.003022289384208538,0.12205188679245282,0.0,0.06466656303435411,0.10085816449284767,1.0,0.0,0.1705046695291627,0.7061392547151636,6.678246496629214e-07,1.4292729079770436e-07,0.019587132275576184,0.11600870224932248,0.08403360574818157,0.0,0.505,0.042438795521008404,0.1690458808090615,0.08487394957983194,5.352941176470588e-06,0.5041666666666667,0.07275774039062499,0.12571765483091787,0.1578125,0.0,0.0,0.0,0.0,0.0,0.0106951871657754,0.016265750286368844,6.592289336792819e-08,1.1550659549999999e-07,0.0,0.8608490566037735,0.11557960929874447,0.538288107688043,0.2897540869648141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.11960089768417446,0.06466656303435411,0.1705046695291627,0.0,0.0,0.0,0.0,0.0,0.0,0.009448818897637795,0.0029198593629868952,0.012121212121212121,0.003022289384208538,0.12577525330058337,0.7351837158203125,0.0062056737588652485,1.0,0.0013267605344180226,0.0017537042415879018,0.003696821026282854,0.0008515519399249061,0.08398656722689075,0.0006805400222222222,0.08403361344537814,0.08369035294117647
0.0012939749292357461,0.3529411764705882,0.9724284335808943,0.012598425196850394,0.013852813852813853,0.007627916619874049,0.0014592916879634361,0.2570754716981132,0.0,0.129186821625991,0.22599675747781325,0.5397260273972603,0.0,0.07203613337130425,0.3637083185418337,2.3677375258426967e-07,8.86853838283033e-08,0.03064347176740954,0.13015223788617886,0.08403360574818157,1.3445378151260504e-07,0.975,0.06128097478991596,0.14274777132686084,0.08403361344537814,1.2016806722689076e-06,0.975,0.121540798953125,0.09959461294685991,0.15625,8.249999999999999e-06,0.0,0.0,0.0,0.0,0.013840830449826988,0.026575028636884306,4.2980378239881656e-08,6.8557508e-08,0.0,0.46462264150943394,0.06497931918455546,0.296060797170171,0.08765199566379292,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06680347955599561,0.129186821625991,0.07203613337130425,0.0,0.0,0.0,0.0,0.0,0.0,0.012598425196850394,0.007627916619874049,0.013852813852813853,0.0014592916879634361,0.12577525330058337,0.0044403076171875,0.01152482269503546,1.0,0.0002841009595744681,0.0005099812631379963,0.0011091489361702129,0.0001404630788485607,0.08151721288235295,0.02890417190883191,0.08403361344537814,0.054452025210084035
0.0012939749292357461,0.3529411764705882,0.9977706714726658,0.012598425196850394,0.013852813852813853,0.005157266389654368,0.0007111269139314206,0.17275943396226415,0.0,0.08734375143168041,0.15174989714779982,0.263013698630137,0.0,0.03510390255657466,0.17723857147902206,1.280957129213483e-07,8.62911201482738e-08,0.03144206446824396,0.1325110169376694,0.08403360574818157,1.4285714285714285e-07,1.0,0.06287812394957983,0.1436721937540453,0.08403361344537814,4.7394957983193275e-06,1.0,0.124708390625,0.09976856007246378,0.15625,4.734375e-06,0.0,0.0,0.0,0.0,0.013840830449826988,0.026575028636884306,4.1746969899664435e-08,6.68162255e-08,0.0,0.22641509433962265,0.03607026054545949,0.1580934793887974,0.02499354821117222,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03708285871491839,0.08734375143168041,0.03510390255657466,0.0,0.0,0.0,0.0,0.0,0.0,0.012598425196850394,0.005157266389654368,0.013852813852813853,0.0007111269139314206,0.12577525330058337,0.0149688720703125,0.01152482269503546,1.0,0.0002860951188986233,0.0005050208389413989,0.0010361827284105132,0.00014172715894868586,0.08364540615966387,0.003943027846153846,0.08403361344537814,0.08000343697478991
0.0071653861706429435,0.3529411764705882,0.9856911203853989,0.027559055118110236,0.07186147186147186,0.008828687186309489,0.10014666992599836,0.14740566037735847,0.0,0.07060814895694077,0.10095380526001735,1.0,0.0,0.9529863664384728,0.5807423795128549,1.037115124494382e-05,3.297759438405422e-07,0.008423430102619454,0.2071451372086721,0.4957983150907422,0.0,0.9833333333333334,0.02839900696638655,0.44983818770226536,0.49579831932773105,1.1176470588235294e-06,0.9833333333333334,0.022523658921875002,0.2212352484782609,0.921875,0.0,0.0,0.0,0.0,0.0,0.028782636049072035,0.09576174112256586,9.587138820174311e-08,3.508568315e-07,0.0,0.8608490566037735,0.8174278560132511,0.9787985659095536,0.9580466327488019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.8225128052771382,0.07060814895694077,0.9529863664384728,0.0,0.0,0.0,0.0,0.0,0.0,0.027559055118110236,0.008828687186309489,0.07186147186147186,0.10014666992599836,0.12577525330058337,0.00201416015625,0.0070921985815602835,1.0,0.0016836170212765958,0.0015115510213610586,0.002391264080100125,0.0009759699624530664,0.49579831932773105,0.0012664665216524215,0.49579831932773105,0.4949579831932773
0.0071653861706429435,0.3529411764705882,1.5916810846444918e-06,0.0015748031496062992,0.0,0.0006651750619822217,0.0,0.02712264150943396,0.0,0.06383750454220427,0.03667597156271861,0.0,0.0,0.0,0.0,0.004506086142696629,0.005208327781212,8.025210117752984e-07,2.9893945230352305e-06,1.4537815248216936e-06,1.5126050420168066e-07,1.6e-06,8.067226890756302e-07,3.5698594789644013e-06,1.4621848739495799e-06,1.5126050420168066e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0023592324630386913,0.0,0.005208327781212,0.0,0.0,0.02712264150943396,0.027627441321313694,0.030688910656986004,0.0009418092376522613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03675685556461202,0.06383750454220427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015748031496062992,0.0006651750619822217,0.0,0.0,0.0039453484801965,0.0,0.0008865248226950354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8036393044884755,0.3529411764705882,2.4166885578371866e-07,0.0007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222221676616975,2.4789916070545866e-07,0.0,2.436974810394746e-07,2.5210084033613445e-07,2.5e-07,2.5210084033613445e-07,0.0,2.5210084033613445e-07,2.5210084033613445e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015728216420257941,0.0,0.02222221676616975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007874015748031496,0.0,0.0,0.0,0.002026404666871354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019894864536999595,1.0,0.5336017585425962,0.0007874015748031496,0.0017316017316017316,0.0008293091681856271,8.889086424142758e-05,0.02830188679245283,0.1523809523809524,0.11938442406342298,0.0,0.03287671232876713,0.15894039735099338,0.03510390255657466,0.0,3.369121328089888e-08,1.5241851751734336e-08,0.1789915931890403,1.0,0.5378151221665136,0.00015236974789915967,0.5333333333333333,0.5378151260504201,0.0,0.5378151260504201,0.5378151260504201,0.5333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0006291286568103177,0.0009163802978235968,4.830330693625661e-09,1.5617281e-08,0.15894039735099338,0.02830188679245283,0.04312576206253845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05379052033845662,0.11938442406342298,0.03510390255657466,0.0,0.0,0.0,0.0,0.0,0.0,0.0007874015748031496,0.0008293091681856271,0.0017316017316017316,8.889086424142758e-05,0.0,0.0,0.0008865248226950354,0.4,0.00022693366708385483,0.0,0.00022693366708385483,0.00022693366708385483,0.5378151260504201,0.0,0.5378151260504201,0.5378151260504201
0.0012939749292357461,0.3529411764705882,0.3824155723810599,0.003937007874015748,0.004329004329004329,4.3193185843001407e-05,0.0,0.0005896226415094339,0.0,0.002072646250272035,0.0006382533345100424,0.0,0.0,0.0,0.0,1.2242415280898877e-09,7.432097408146614e-08,0.03856256234690152,0.13507013634146342,0.08403360574818157,9.460504201680672e-05,0.3825,0.07712513277310924,0.06060163572815534,0.08403361344537814,0.04897562184873949,0.33416666666666667,0.15625,2.858281734299517e-06,0.15625,0.15625,0.0,0.0,0.0,0.0,0.004718464926077383,0.009163802978235968,3.800180854542865e-08,5.4478748e-08,0.0,0.0005896226415094339,0.0004492266881514422,0.0007390628215041391,5.462138544840194e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004890047299421017,0.002072646250272035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937007874015748,4.3193185843001407e-05,0.004329004329004329,0.0,0.0039453484801965,0.0044403076171875,0.0035460992907801418,1.0,0.00014197434292866082,1.7621537733459358e-06,0.00014360450563204007,0.00014090112640801,0.08403361344537814,2.6601205356125355e-06,0.08403361344537814,0.08403361344537814
