L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
0.019931575892720776,0.00032084090874367864,0.0,0.010869565217391304,0.0010818796522529689,0.02613565650280025,0.0029708886008695734,0.06032171581769437,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.034324942791762014,0.23809523809523808,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0011941142180848245,0.0012203912840033893,0.0005118837960138527,0.011221945137157107,0.001962360202525872,0.03252032520325203,0.001148142369653837,0.0006778768895818296,0.26648351648351654,0.0,0.0,0.0,0.0,0.3777777777777778,0.3111111111111111,0.20318725099601592,0.20318725099601592,0.0,0.0,0.0,0.6676737160120846
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,2.7274276947553834e-06,0.0,0.00017740764231677836,0.004021447721179625,0.8888888888888888,0.8888888888888888,0.5925925925925926,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.018093249826026447,0.36363636363636365,0.65,0.018093249826026447,0.00014573139495857696,0.0001528123801213225,0.0,0.0,0.0,0.0,0.001812224715864767,0.0008672836675532233,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.0
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.0001172793908744815,0.002489110143123833,0.00043110976293559095,0.00938337801608579,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.018093249826026447,0.36363636363636365,0.65,0.018093249826026447,0.0002570171874723994,0.00024976920061209264,6.728135151869467e-05,0.0012468827930174563,0.00016368327837376065,0.0027100271002710027,0.002316287219615232,0.0011424219345011423,0.0576923076923077,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.2948207171314741,0.2948207171314741,0.0,0.0,0.0,0.6948640483383686
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.00021728507301551223,0.004978220286247666,0.0006894079364641646,0.014745308310991957,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02157272094641615,0.36363636363636365,0.65,0.02157272094641615,0.00035417145077811733,0.0003484824852421883,0.00012001538379010401,0.0024937655860349127,0.0003163317289919869,0.005420054200542005,0.0027763442666890693,0.001419553957006655,0.07967032967032968,0.0,0.0,0.0,0.0,0.15555555555555556,0.15555555555555556,0.5258964143426295,0.5258964143426295,0.0,0.0,0.0,0.6918429003021148
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.000317290755156543,0.0074673304293715,0.0009688479533776393,0.020107238605898123,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0004513257140838353,0.00045527550491318146,0.00017274941606151335,0.003740648379052369,0.0004892106971620263,0.008130081300813007,0.003228400321639883,0.001710642268415323,0.10164835164835166,0.0,0.0,0.0,0.0,0.17777777777777778,0.17777777777777778,0.7569721115537849,0.7569721115537849,0.0,0.0,0.0,0.3776435045317221
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.0004672992783680891,0.011200995644057249,0.0013549163977975714,0.028150134048257374,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0005970571090424123,0.0006028184926165273,0.00022821107069178866,0.004987531172069825,0.0008037032881947574,0.013550135501355014,0.0037604662978209294,0.002053568224321425,0.1346153846153846,0.0,0.0,0.0,0.0,0.22222222222222224,0.2,1.0,1.0,0.0,0.0,0.0,0.6948640483383686
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.0005673049605091199,0.013690105787181082,0.0016095377289983364,0.03351206434316354,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0006942113723481302,0.0007001266059351625,0.00028094510296319803,0.006234413965087282,0.0009508343249352164,0.016260162601626015,0.004264528801571395,0.002372569113536404,0.1565934065934066,0.0,0.0,0.0,0.0,0.24444444444444446,0.22222222222222224,0.21115537848605578,0.21115537848605578,0.0,0.0,0.0,0.6918429003021148
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.0006773112108642537,0.016179215930304917,0.0018880585353298588,0.0388739946380697,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.00080108106198442,0.0008065683327782906,0.000343680417217116,0.007481296758104738,0.001121874155146,0.018970189701897018,0.004760590313198837,0.0026875824916361953,0.17857142857142858,0.0,0.0,0.0,0.0,0.26666666666666666,0.24444444444444446,0.4860557768924303,0.4860557768924303,0.0,0.0,0.0,0.3776435045317221
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.0008245923063810444,0.019912881144990666,0.0023072185607000708,0.04691689008042896,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0009441627952164774,0.0009667578622847804,0.00039641444948852533,0.008728179551122194,0.0014565972637305444,0.024390243902439025,0.0052966567854413945,0.003036489714215078,0.21153846153846154,0.0,0.0,0.0,0.0,0.3111111111111111,0.26666666666666666,0.7171314741035857,0.7171314741035857,0.0,0.0,0.0,0.6918429003021148
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.0009345985567361781,0.022401991288114497,0.0025866585776135455,0.05227882037533512,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0010510324848527672,0.0010735508819557735,0.00045914976374244337,0.00997506234413965,0.0016294762319005835,0.02710027100271003,0.005820721769499418,0.0033774219145635866,0.23351648351648352,0.0,0.0,0.0,0.0,0.33333333333333337,0.2888888888888889,0.9920318725099602,0.9920318725099602,0.0,0.0,0.0,0.3776435045317221
0.6751993157589272,0.00032084090874367864,0.0,0.010869565217391304,0.0010818796522529689,0.02613565650280025,0.0029708886008695734,0.06032171581769437,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0011941142180848245,0.0012203912840033893,0.0005118837960138527,0.011221945137157107,0.001962360202525872,0.03252032520325203,0.006368789729926511,0.0037323104038152503,0.26648351648351654,0.0,0.0,0.0,0.0,0.3777777777777778,0.3111111111111111,0.20318725099601592,0.20318725099601592,0.0,0.0,0.0,0.6676737160120846
0.6446528392949873,0.00032084090874367864,0.0,0.010869565217391304,0.00025183249048241376,0.006222775357809582,0.000640689775620697,0.012064343163538875,0.8888888888888888,0.8888888888888888,0.5925925925925926,1.0,0.034324942791762014,0.23809523809523808,0.2411067193675889,0.2440944881889764,0.03688239387613083,0.09090909090909094,0.5,0.03688239387613083,0.0003206090689088693,0.00036007514856173687,0.00021275454399154802,0.004987531172069825,0.000595880698798859,0.01084010840108401,0.0005240649840580232,0.00020934433354732974,0.07417582417582419,0.0,0.0,0.0,0.0,0.25142725598526705,0.25142725598526705,0.9322709163346613,0.9322709163346613,0.0,0.0,0.0,0.6435045317220544
0.6446528392949873,0.00032084090874367864,0.0,0.010869565217391304,0.0003282004659355645,0.0074673304293715,0.0008171782073555232,0.014745308310991957,0.8888888888888888,0.8888888888888888,0.5925925925925926,1.0,0.034324942791762014,0.23809523809523808,0.2411067193675889,0.2440944881889764,0.055671537926235214,0.09090909090909094,0.5,0.055671537926235214,0.0003947995972514176,0.00042752337151183786,0.000289127970039796,0.006234413965087282,0.0006859984588023901,0.013550135501355014,0.0003960491100896511,0.0001914005335289872,0.08241758241758243,0.05,0.0,0.0,0.0,0.25142725598526705,0.25142725598526705,0.24701195219123506,0.24701195219123506,0.0,0.0,0.0,0.45317220543806647
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,2.7274276947553834e-06,0.0,0.00017740764231677836,0.004021447721179625,0.8888888888888888,0.8888888888888888,0.5925925925925926,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.018093249826026447,0.36363636363636365,0.65,0.018093249826026447,0.00014573139495857696,0.0001528123801213225,0.0,0.0,0.0,0.0,0.001812224715864767,0.0008672836675532233,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.0
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.0001172793908744815,0.002489110143123833,0.00043110976293559095,0.00938337801608579,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.018093249826026447,0.36363636363636365,0.65,0.018093249826026447,0.0002570171874723994,0.00024976920061209264,6.728135151869467e-05,0.0012468827930174563,0.00016368327837376065,0.0027100271002710027,0.002316287219615232,0.0011424219345011423,0.0576923076923077,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.2948207171314741,0.2948207171314741,0.0,0.0,0.0,0.6948640483383686
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.00021728507301551223,0.004978220286247666,0.0006894079364641646,0.014745308310991957,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02157272094641615,0.36363636363636365,0.65,0.02157272094641615,0.00035417145077811733,0.0003484824852421883,0.00012001538379010401,0.0024937655860349127,0.0003163317289919869,0.005420054200542005,0.0027763442666890693,0.001419553957006655,0.07967032967032968,0.0,0.0,0.0,0.0,0.15555555555555556,0.15555555555555556,0.5258964143426295,0.5258964143426295,0.0,0.0,0.0,0.6918429003021148
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.000317290755156543,0.0074673304293715,0.0009688479533776393,0.020107238605898123,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0004513257140838353,0.00045527550491318146,0.00017274941606151335,0.003740648379052369,0.0004892106971620263,0.008130081300813007,0.003228400321639883,0.001710642268415323,0.10164835164835166,0.0,0.0,0.0,0.0,0.17777777777777778,0.17777777777777778,0.7569721115537849,0.7569721115537849,0.0,0.0,0.0,0.3776435045317221
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.0004672992783680891,0.011200995644057249,0.0013549163977975714,0.028150134048257374,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0005970571090424123,0.0006028184926165273,0.00022821107069178866,0.004987531172069825,0.0008037032881947574,0.013550135501355014,0.0037604662978209294,0.002053568224321425,0.1346153846153846,0.0,0.0,0.0,0.0,0.22222222222222224,0.2,1.0,1.0,0.0,0.0,0.0,0.6948640483383686
0.9110181140605431,0.00032084090874367864,0.0,0.010869565217391304,2.7274276947553834e-06,0.0,0.00017740764231677836,0.004021447721179625,0.8888888888888888,0.8888888888888888,0.5925925925925926,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.018093249826026447,0.36363636363636365,0.65,0.018093249826026447,0.00014573139495857696,0.0001528123801213225,0.0,0.0,0.0,0.0,0.001812224715864767,0.0008672836675532233,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.0
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.0005673049605091199,0.013690105787181082,0.0016095377289983364,0.03351206434316354,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0006942113723481302,0.0007001266059351625,0.00028094510296319803,0.006234413965087282,0.0009508343249352164,0.016260162601626015,0.004264528801571395,0.002372569113536404,0.1565934065934066,0.0,0.0,0.0,0.0,0.24444444444444446,0.22222222222222224,0.21115537848605578,0.21115537848605578,0.0,0.0,0.0,0.6918429003021148
0.9110181140605431,0.00032084090874367864,0.0,0.010869565217391304,0.0001172793908744815,0.002489110143123833,0.00043110976293559095,0.00938337801608579,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.018093249826026447,0.36363636363636365,0.65,0.018093249826026447,0.0002570171874723994,0.00024976920061209264,6.728135151869467e-05,0.0012468827930174563,0.00016368327837376065,0.0027100271002710027,0.002316287219615232,0.0011424219345011423,0.0576923076923077,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.2948207171314741,0.2948207171314741,0.0,0.0,0.0,0.6948640483383686
0.9110181140605431,0.00032084090874367864,0.0,0.010869565217391304,0.00021728507301551223,0.004978220286247666,0.0006894079364641646,0.014745308310991957,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02157272094641615,0.36363636363636365,0.65,0.02157272094641615,0.00035417145077811733,0.0003484824852421883,0.00012001538379010401,0.0024937655860349127,0.0003163317289919869,0.005420054200542005,0.0027763442666890693,0.001419553957006655,0.07967032967032968,0.0,0.0,0.0,0.0,0.15555555555555556,0.15555555555555556,0.5258964143426295,0.5258964143426295,0.0,0.0,0.0,0.6918429003021148
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.0006773112108642537,0.016179215930304917,0.0018880585353298588,0.0388739946380697,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.00080108106198442,0.0008065683327782906,0.000343680417217116,0.007481296758104738,0.001121874155146,0.018970189701897018,0.004760590313198837,0.0026875824916361953,0.17857142857142858,0.0,0.0,0.0,0.0,0.26666666666666666,0.24444444444444446,0.4860557768924303,0.4860557768924303,0.0,0.0,0.0,0.3776435045317221
0.9110181140605431,0.00032084090874367864,0.0,0.010869565217391304,0.000317290755156543,0.0074673304293715,0.0009688479533776393,0.020107238605898123,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0004513257140838353,0.00045527550491318146,0.00017274941606151335,0.003740648379052369,0.0004892106971620263,0.008130081300813007,0.003228400321639883,0.001710642268415323,0.10164835164835166,0.0,0.0,0.0,0.0,0.17777777777777778,0.17777777777777778,0.7569721115537849,0.7569721115537849,0.0,0.0,0.0,0.3776435045317221
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.0008245923063810444,0.019912881144990666,0.0023072185607000708,0.04691689008042896,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0009441627952164774,0.0009667578622847804,0.00039641444948852533,0.008728179551122194,0.0014565972637305444,0.024390243902439025,0.0052966567854413945,0.003036489714215078,0.21153846153846154,0.0,0.0,0.0,0.0,0.3111111111111111,0.26666666666666666,0.7171314741035857,0.7171314741035857,0.0,0.0,0.0,0.6918429003021148
0.9110181140605431,0.00032084090874367864,0.0,0.010869565217391304,0.0004672992783680891,0.011200995644057249,0.0013549163977975714,0.028150134048257374,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0005970571090424123,0.0006028184926165273,0.00022821107069178866,0.004987531172069825,0.0008037032881947574,0.013550135501355014,0.0037604662978209294,0.002053568224321425,0.1346153846153846,0.0,0.0,0.0,0.0,0.22222222222222224,0.2,1.0,1.0,0.0,0.0,0.0,0.6948640483383686
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.0009345985567361781,0.022401991288114497,0.0025866585776135455,0.05227882037533512,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0010510324848527672,0.0010735508819557735,0.00045914976374244337,0.00997506234413965,0.0016294762319005835,0.02710027100271003,0.005820721769499418,0.0033774219145635866,0.23351648351648352,0.0,0.0,0.0,0.0,0.33333333333333337,0.2888888888888889,0.9920318725099602,0.9920318725099602,0.0,0.0,0.0,0.3776435045317221
0.9884228854201668,0.00032084090874367864,0.0,0.010869565217391304,0.0010818796522529689,0.02613565650280025,0.0029708886008695734,0.06032171581769437,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0011941142180848245,0.0012203912840033893,0.0005118837960138527,0.011221945137157107,0.001962360202525872,0.03252032520325203,0.006368789729926511,0.0037323104038152503,0.26648351648351654,0.0,0.0,0.0,0.0,0.3777777777777778,0.3111111111111111,0.20318725099601592,0.20318725099601592,0.0,0.0,0.0,0.6676737160120846
0.9110181140605431,0.00032084090874367864,0.0,0.010869565217391304,0.0005673049605091199,0.013690105787181082,0.0016095377289983364,0.03351206434316354,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.02992345163535142,0.36363636363636365,0.65,0.02992345163535142,0.0006942113723481302,0.0007001266059351625,0.00028094510296319803,0.006234413965087282,0.0009508343249352164,0.016260162601626015,0.004264528801571395,0.002372569113536404,0.1565934065934066,0.0,0.0,0.0,0.0,0.24444444444444446,0.22222222222222224,0.21115537848605578,0.21115537848605578,0.0,0.0,0.0,0.6918429003021148
0.041237743226318846,0.00032084090874367864,0.0,0.010869565217391304,2.7274276947553834e-06,0.0,0.00017740764231677836,0.004021447721179625,0.8888888888888888,0.8888888888888888,0.5925925925925926,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.018093249826026447,0.36363636363636365,0.65,0.018093249826026447,0.00014573139495857696,0.0001528123801213225,0.0,0.0,0.0,0.0,0.001812224715864767,0.0008672836675532233,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.0
0.041237743226318846,0.00032084090874367864,0.0,0.010869565217391304,0.0001172793908744815,0.002489110143123833,0.00043110976293559095,0.00938337801608579,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.11857707509881421,0.1220472440944882,0.018093249826026447,0.36363636363636365,0.65,0.018093249826026447,0.0002570171874723994,0.00024976920061209264,6.728135151869467e-05,0.0012468827930174563,0.00016368327837376065,0.0027100271002710027,0.002316287219615232,0.0011424219345011423,0.0576923076923077,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.2948207171314741,0.2948207171314741,0.0,0.0,0.0,0.6948640483383686
